Word,Translation,Line,Verse
ཟ་,devoured,ཇི་སྲིད་དེ་ནི་དེས་ཟ་ན། །,གཞན་རྣམས་མིག་གིས་བལྟ་ན་ཡང་། །གང་ཞིག་ཡོངས་སུ་བསྲུང་གྱུར་པ། །ཇི་སྲིད་དེ་ནི་དེས་ཟ་ན། །སེར་སྣ་ཅན་ཁྱོད་ཅིས་མི་བསྲུང་། །
ཟ་,feed,བྱ་རྒོད་དང་གཞན་ཟ་བྱེད་ན། །,ཤ་ཡི་ཕུང་པོ་འདི་མཐོང་ནས། །བྱ་རྒོད་དང་གཞན་ཟ་བྱེད་ན། །གཞན་གྱི་ཟས་ལ་མེ་ཏོག་གི །ཕྲེང་བ་ཙནྡན་རྒྱན་གྱིས་མཆོད། །
འཆི་,death,མྱུར་བ་ཉིད་དུ་འཆི་འགྱུར་བས། །,མྱུར་བ་ཉིད་དུ་འཆི་འགྱུར་བས། །ཇི་སྲིད་དུ་ནི་ཚོགས་བསག་བྱ། །དེ་ཚེ་ལེ་ལོ་སྤངས་ཀྱང་ནི། །དུས་མ་ཡིན་པར་ཅི་ཞིག་བྱ། །
འཆི་,dies,སྐྱེ་ན་གཅིག་པུ་སྐྱེ་འགྱུར་ཞིང་། །འཆི་ནའང་དེ་ཉིད་གཅིག་འཆི་སྟེ། །,སྐྱེ་ན་གཅིག་པུ་སྐྱེ་འགྱུར་ཞིང་། །འཆི་ནའང་དེ་ཉིད་གཅིག་འཆི་སྟེ། །སྡུག་བསྔལ་སྐལ་གཞན་མི་ལེན་ན། །གེགས་བྱེད་མཛའ་བས་ཅི་ཞིག་བྱ། །
འོངས་,arrive,གློ་བུར་འཆི་བདག་འོངས་ནས་ནི། །,འདི་ནི་མ་བྱས་བརྩམས་པ་དང་། །འདི་ཕྱེད་བྱས་པར་གནས་པ་ལ། །གློ་བུར་འཆི་བདག་འོངས་ནས་ནི། །ཀྱི་ཧུད་བཅོམ་ཞེས་སེམས་པར་འགྱུར། །
འོངས་,returning,ཁྱིམ་དུ་འོངས་ནས་ཆད་པའི་ལུས། །,འདོད་ལྡན་ངན་པ་ཁ་ཅིག་ནི། །ཉིན་རངས་ལས་ཀྱིས་ཡོངས་དུབ་སྟེ། །ཁྱིམ་དུ་འོངས་ནས་ཆད་པའི་ལུས། །རོ་དང་འདྲ་བར་ཉལ་བར་བྱེད། །
འོངས་,come from,དེ་ནི་གང་ནས་འོངས་གྱུར་ཅིང་། །གང་དུ་འགྲོ་བའང་བརྟག་པར་གྱིས། །,སྒྱུ་མས་སྤྲུལ་པ་གང་ཡིན་དང་། །རྒྱུ་རྣམས་ཀྱིས་ནི་གང་སྤྲུལ་པ། །དེ་ནི་གང་ནས་འོངས་གྱུར་ཅིང་། །གང་དུ་འགྲོ་བའང་བརྟག་པར་གྱིས། །
འོངས་,come,བདེ་འགྲོར་ཡང་དང་ཡང་འོངས་ཏེ། །,བདེ་འགྲོར་ཡང་དང་ཡང་འོངས་ཏེ། །བདེ་བ་མང་པོ་སྤྱད་སྤྱད་ནས། །ཤི་ནས་ངན་སོང་སྡུག་བསྔལ་ནི། །ཡུན་རིང་མི་བཟད་རྣམས་སུ་ལྟུང་། །
ཀྱི་ཧུད་,Alas,ཀྱི་ཧུད་བཅོམ་ཞེས་སེམས་པར་འགྱུར། །,འདི་ནི་མ་བྱས་བརྩམས་པ་དང་། །འདི་ཕྱེད་བྱས་པར་གནས་པ་ལ། །གློ་བུར་འཆི་བདག་འོངས་ནས་ནི། །ཀྱི་ཧུད་བཅོམ་ཞེས་སེམས་པར་འགྱུར། །
ཀྱི་ཧུད་,Alas!,ཀྱི་ཧུད་མྱ་ངན་བྱ་བར་འོས། །,དེ་ལྟར་ཤིན་ཏུ་སྡུག་བསྔལ་ཡང་། །རང་སྡུག་མི་མཐོང་གང་ཡིན་པ། །སྡུག་བསྔལ་ཆུ་བོར་གནས་འདི་དག །ཀྱི་ཧུད་མྱ་ངན་བྱ་བར་འོས། །
ཐོས་པ་,hearing,དམྱལ་བའི་སྒྲ་ནི་ཐོས་པ་ཡིས། །,རང་སྡིག་དྲན་པས་གདུང་བ་དང་། །དམྱལ་བའི་སྒྲ་ནི་ཐོས་པ་ཡིས། །སྐྲག་པས་མི་གཙང་ལུས་གོས་ཤིང་། །མྱོས་པར་འགྱུར་ཚེ་ཅི་ཞིག་བྱ། །
ཐོས་པ་,heard,དེ་ཚེ་ཐོས་པའང་ཅི་སྟེ་མིན། །,དེ་ཉིད་ཀྱིས་ནི་གཟུགས་ཤེས་ན། །དེ་ཚེ་ཐོས་པའང་ཅི་སྟེ་མིན། །གལ་ཏེ་སྒྲ་མི་ཉེ་ཕྱིར་ན། །དེས་ན་དེ་ཡི་ཤེས་པའང་མེད། །
རེག་པ་,touches,ཆུ་ཚན་གྱིས་ནི་རེག་པ་ན། །གཞོན་ཤ་ཅན་ལ་རབ་ཚ་བའི། །,ཆུ་ཚན་གྱིས་ནི་རེག་པ་ན། །གཞོན་ཤ་ཅན་ལ་རབ་ཚ་བའི། །དམྱལ་བ་ཡི་ནི་ལས་བྱས་ནས། །ཅི་ཕྱིར་འདི་ལྟར་བདེ་བར་གནས། །
རེག་པ་,touch,གལ་ཏེ་རེག་པར་མི་འདོད་ན། །,ས་ཕྱོགས་མི་གཙང་གིས་གོས་པ། །གལ་ཏེ་རེག་པར་མི་འདོད་ན། །གང་ལས་དེ་ནི་བྱུང་བ་ཡི། །ལུས་ལ་ཇི་ལྟར་ཁྱོད་རེག་འདོད། །
རེག་པ་,contact,དེ་ལྟར་རེག་པ་ཡོད་མིན་ན། །,དེ་ལྟར་རེག་པ་ཡོད་མིན་ན། །ཚོར་བ་གང་ལས་འབྱུང་བར་འགྱུར། །ངལ་འདི་ཅི་ཡི་དོན་དུ་ཡིན། །གང་གིས་གང་ལ་གནོད་པར་འགྱུར། །
རེག་པ་,touched,མཐོང་བ་འམ་ནི་རེག་པ་ཡང་། །,མཐོང་བ་འམ་ནི་རེག་པ་ཡང་། །རྨི་ལམ་སྒྱུ་འདྲའི་བདག་ཉིད་ཀྱིས། །སེམས་དང་ལྷན་ཅིག་སྐྱེས་པའི་ཕྱིར། །ཚོར་བ་དེ་ཡིས་མཐོང་མ་ཡིན། །
བཟེ་རེ་ཅན་,impatient,བཟེ་རེ་ཅན་ལ་གནོད་མང་ཞིང་། །,བརྩོན་མེད་འབྲས་བུ་འདོད་པ་དང་། །བཟེ་རེ་ཅན་ལ་གནོད་མང་ཞིང་། །འཆི་བས་བཟུང་བཞིན་ལྷ་འདྲ་བ། །ཀྱི་ཧུད་སྡུག་བསྔལ་དག་གིས་བཅོམ། །
བཟེ་རེ་ཅན་,sensitive,དེ་ལྟ་དེ་ལྟར་ཤིན་ཏུ་ནི། །བཟེ་རེ་ཅན་གྱུར་ཉིད་དུ་ལྟུང་། །,ཇི་ལྟ་ཇི་ལྟར་ལུས་འདི་ནི། །ཡོངས་སུ་སྐྱོང་བར་བྱེད་གྱུར་པ། །དེ་ལྟ་དེ་ལྟར་ཤིན་ཏུ་ནི། །བཟེ་རེ་ཅན་གྱུར་ཉིད་དུ་ལྟུང་། །
ཆུ་བོ་,river,སྡུག་བསྔལ་ཆུ་བོ་ཆེ་ལས་སྒྲོལ། །,མི་ཡི་གྲུ་ལ་བརྟེན་ནས་སུ། །སྡུག་བསྔལ་ཆུ་བོ་ཆེ་ལས་སྒྲོལ། །གྲུ་འདི་ཕྱི་ནས་རྙེད་དཀའ་བས། །རྨོངས་པ་དུས་སུ་གཉིད་མ་ལོག །
ཆུ་བོ་,flood,།ཉོན་མོངས་ཆུ་བོ་སྤང་དཀའ་སྟེ།,སླར་ཡང་དལ་བ་རྙེད་དཀའ་ཞིང་། །སངས་རྒྱས་འབྱུང་རྙེད་ཤིན་ཏུ་དཀའ། །ཉོན་མོངས་ཆུ་བོ་སྤང་དཀའ་སྟེ། །ཨེ་མ་སྡུག་བསྔལ་བརྒྱུད་པར་གྱུར། །
བདེན་པ་,truth,འདི་ལྟར་དེ་བཞིན་གཤེགས་པ་ནི། །བདེན་པ་གསུང་བས་བདེན་འདི་གསུངས། །,བདག་གིས་བྱང་ཆུབ་ག་ལ་ཞེས། །སྒྱིད་ལུག་པར་ནི་མི་བྱ་སྟེ། །འདི་ལྟར་དེ་བཞིན་གཤེགས་པ་ནི། །བདེན་པ་གསུང་བས་བདེན་འདི་གསུངས། །
བདེན་པ་,truths,ཀུན་རྫོབ་དང་ནི་དོན་དམ་སྟེ། །འདི་ནི་བདེན་པ་གཉིས་སུ་འདོད། །,ཀུན་རྫོབ་དང་ནི་དོན་དམ་སྟེ། །འདི་ནི་བདེན་པ་གཉིས་སུ་འདོད། །དོན་དམ་བློ་ཡི་སྤྱོད་ཡུལ་མིན། །བློ་ནི་ཀུན་རྫོབ་ཡིན་པར་བརྗོད། །
ཡང་བ་,minor,།ལྕི་དང་ཡང་བ་མ་དཔྱད་པར། །རྨོངས་པས་བདག་ནི་འཇིགས་པར་ཟད།,འོན་ཏེ་རྐང་ལག་ལ་སོགས་པ། །བཏང་དགོས་བདག་ནི་འཇིགས་ཤེ་ན། །ལྕི་དང་ཡང་བ་མ་དཔྱད་པར། །རྨོངས་པས་བདག་ནི་འཇིགས་པར་ཟད། །
ཡང་བ་,lightness,།བདག་ཉིད་ལྡང་བ་ཡང་བར་བྱ།,ཅི་ནས་ལས་བྱེད་སྔོན་རོལ་ནས། །ཐམས་ཅད་ལ་ནི་མཐུ་ཡོད་པ། །དེ་ལྟར་བག་ཡོད་གཏམ་དྲན་ཏེ། །བདག་ཉིད་ལྡང་བ་ཡང་བར་བྱ། །
དཔྱད་,examining,།ལྕི་དང་ཡང་བ་མ་དཔྱད་པར། །རྨོངས་པས་བདག་ནི་འཇིགས་པར་ཟད།,འོན་ཏེ་རྐང་ལག་ལ་སོགས་པ། །བཏང་དགོས་བདག་ནི་འཇིགས་ཤེ་ན། །ལྕི་དང་ཡང་བ་མ་དཔྱད་པར། །རྨོངས་པས་བདག་ནི་འཇིགས་པར་ཟད། །
དཔྱད་,examination,དཔྱད་ན་གསོན་པོའི་འཇིག་རྟེན་འདི།,དཔྱད་ན་གསོན་པོའི་འཇིག་རྟེན་འདི། །གང་ཞིག་འདིར་ནི་འཆི་འགྱུར་ཏེ། །འབྱུང་འགྱུར་གང་ཡིན་བྱུང་གྱུར་གང་། །གཉེན་དང་བཤེས་ཀྱང་གང་ཞིག་ཡིན། །
གསོ་དཔྱད་,treatments,སྨན་པ་ཀུན་ཀྱང་གསོ་དཔྱད་ཀྱི། །མི་བདེ་བ་ཡིས་ནད་མེད་བྱེད།,སྨན་པ་ཀུན་ཀྱང་གསོ་དཔྱད་ཀྱི། །མི་བདེ་བ་ཡིས་ནད་མེད་བྱེད། །དེ་བས་སྡུག་བསྔལ་མང་པོ་དག །གཞོམ་ཕྱིར་མི་བདེ་ཆུང་བཟོད་བྱ། །
གསོ་དཔྱད་,medical treatments,གསོ་དཔྱད་ཕལ་པ་འདི་འདྲ་བ། །སྨན་པ་མཆོག་གིས་མ་མཛད་དེ། །,གསོ་དཔྱད་ཕལ་པ་འདི་འདྲ་བ། །སྨན་པ་མཆོག་གིས་མ་མཛད་དེ། །ཆོ་ག་ཤིན་ཏུ་འཇམ་པོ་ཡིས། །ནད་ཆེན་དཔག་མེད་གསོ་བར་མཛད། །
ཆོ་ག་,methods,ཆོ་ག་ཤིན་ཏུ་འཇམ་པོ་ཡིས། །ནད་ཆེན་དཔག་མེད་གསོ་བར་མཛད། །,གསོ་དཔྱད་ཕལ་པ་འདི་འདྲ་བ། །སྨན་པ་མཆོག་གིས་མ་མཛད་དེ། །ཆོ་ག་ཤིན་ཏུ་འཇམ་པོ་ཡིས། །ནད་ཆེན་དཔག་མེད་གསོ་བར་མཛད། །
ཆོ་ག་,ritual,རྡོ་རྗེ་རྒྱལ་མཚན་ཆོ་ག་ཡིས། །བརྩམས་ནས་ང་རྒྱལ་བསྒོམ་པར་བྱ། །,དེ་བས་དགེ་ལ་མོས་བྱ་ཞིང་། །གུས་པ་ཉིད་དུ་བསྒོམ་པར་བྱ། །རྡོ་རྗེ་རྒྱལ་མཚན་ཆོ་ག་ཡིས། །བརྩམས་ནས་ང་རྒྱལ་བསྒོམ་པར་བྱ། །
ཆོ་ག་,rituals,གསོ་བའི་ཆོ་ག་བྱེད་འདོད་པས། །,ལུས་གང་བཀྲེས་དང་སྐོམ་སོགས་ནད། །གསོ་བའི་ཆོ་ག་བྱེད་འདོད་པས། །བྱ་དང་ཉ་དང་རི་དགས་དག །གསོད་པར་བྱེད་ཅིང་ལམ་སྒུགས་བྱེད། །
དཀའ་བ་,difficulty,དེ་ལ་དཀའ་བ་ཅི་ཞིག་ཡོད། །,གང་ཚེ་རང་གི་ལུས་ལ་ནི། །ཚོད་སོགས་ལྟ་བུའི་བློ་སྐྱེས་པ། །དེ་ཚེ་ཤ་ལ་སོགས་གཏོང་བ། །དེ་ལ་དཀའ་བ་ཅི་ཞིག་ཡོད། །
དཀའ་བ་,difficult,དེ་ཉིད་ཤིན་ཏུ་དཀའ་བར་གནས། །,གང་གི་ལྟར་ན་འདི་གཉིས་བདེན། །དེ་ཉིད་ཤིན་ཏུ་དཀའ་བར་གནས། །གལ་ཏེ་ཤེས་དབང་ལས་དོན་གྲུབ། །ཤེས་ཡོད་ཉིད་ལ་རྟེན་ཅི་ཡོད། །
མོས་,Aspiration,སེམས་ཅན་དོན་གྲུབ་བྱ་ཕྱིར་དཔུང་། །མོས་བརྟན་དགའ་དང་དོར་བ་ཡིན། །,སེམས་ཅན་དོན་གྲུབ་བྱ་ཕྱིར་དཔུང་། །མོས་བརྟན་དགའ་དང་དོར་བ་ཡིན། །མོས་པ་སྡུག་བསྔལ་འཇིགས་པ་དང་། །དེ་ཡི་ཕན་ཡོན་བསམ་པས་བསྐྱེད། །
མོས་,faith,མོས་དང་ང་རྒྱལ་དགའ་དང་དོར། །,དེ་ལྟར་མི་མཐུན་ཕྱོགས་སྤངས་ཏེ། །མོས་དང་ང་རྒྱལ་དགའ་དང་དོར། །ལྷུར་ལེན་དབང་བསྒྱུར་སྟོབས་ཀྱིས་ནི། །བརྩོན་འགྲུས་སྤེལ་ཕྱིར་འབད་པར་བྱ། །
མོས་པ་,Aspiration,མོས་པ་སྡུག་བསྔལ་འཇིགས་པ་དང་། །དེ་ཡི་ཕན་ཡོན་བསམ་པས་བསྐྱེད། །,སེམས་ཅན་དོན་གྲུབ་བྱ་ཕྱིར་དཔུང་། །མོས་བརྟན་དགའ་དང་དོར་བ་ཡིན། །མོས་པ་སྡུག་བསྔལ་འཇིགས་པ་དང་། །དེ་ཡི་ཕན་ཡོན་བསམ་པས་བསྐྱེད། །
མོས་པ་,faith,སུ་ཞིག་ཆོས་ལ་མོས་པ་གཏོང་། །,བདག་ནི་སྔོན་དང་ད་ལྟར་ཡང་། །ཆོས་ལ་མོས་དང་བྲལ་བ་ཡིས། །ཕོངས་པ་འདི་འདྲ་བྱུང་བར་གྱུར། །སུ་ཞིག་ཆོས་ལ་མོས་པ་གཏོང་། །
མོས་པ་,inclinations,སེམས་ཅན་མོས་པ་སྣ་ཚོགས་པ། །,སེམས་ཅན་མོས་པ་སྣ་ཚོགས་པ། །རྒྱལ་བས་ཀྱང་ནི་མི་མགུ་ན། །བདག་འདྲ་ངན་པས་སྨོས་ཅི་དགོས། །དེ་བས་འཇིག་རྟེན་བསམ་པ་བཏང་། །
དབང་བསྒྱུར་,mastery,ལྷུར་ལེན་དབང་བསྒྱུར་སྟོབས་ཀྱིས་ནི། །,དེ་ལྟར་མི་མཐུན་ཕྱོགས་སྤངས་ཏེ། །མོས་དང་ང་རྒྱལ་དགའ་དང་དོར། །ལྷུར་ལེན་དབང་བསྒྱུར་སྟོབས་ཀྱིས་ནི། །བརྩོན་འགྲུས་སྤེལ་ཕྱིར་འབད་པར་བྱ། །
དབང་བསྒྱུར་,controls,ཇི་ལྟར་རླུང་ནི་འགྲོ་བ་དང་། །འོང་བས་ཤིང་བལ་དབང་བསྒྱུར་བ། །,ཇི་ལྟར་རླུང་ནི་འགྲོ་བ་དང་། །འོང་བས་ཤིང་བལ་དབང་བསྒྱུར་བ། །དེ་བཞིན་སྤྲོ་བས་དབང་བསྒྱུར་ཏེ། །དེ་ལྟར་ན་ནི་འགྲུབ་པར་འགྱུར། །
བསྟན་,doctrine,བསྟན་ལ་བྱ་བ་མ་བྱས་དང་། །,བདག་གིས་བཅོམ་ལྡན་མ་མཆོད་ཅིང་། །དགའ་སྟོན་ཆེན་པོའི་བདེ་མ་བྱིན། །བསྟན་ལ་བྱ་བ་མ་བྱས་དང་། །དབུལ་པོའི་བསམ་པ་རྫོགས་མ་བྱས། །
བསྟན་,taught,རྒྱུད་གཅིག་ལ་ནི་བརྟེན་ནས་སུ། །བྱེད་པོ་སྤྱོད་པོ་ཞེས་བྱར་བསྟན། །,རྒྱུ་ལྡན་འབྲས་བུ་དང་བཅས་ཞེས། །མཐོང་བ་འདི་ནི་སྲིད་མ་ཡིན། །རྒྱུད་གཅིག་ལ་ནི་བརྟེན་ནས་སུ། །བྱེད་པོ་སྤྱོད་པོ་ཞེས་བྱར་བསྟན། །
བྱས་པ་,performing,ཡིད་ལ་བསམས་པའི་དགེ་བྱས་པས། །,ཡིད་ལ་བསམས་པའི་དགེ་བྱས་པས། །གང་དང་གང་དུ་འགྲོ་འགྱུར་བ། །དེ་དང་དེར་ནི་བསོད་ནམས་དེས། །འབྲས་བུའི་ཡོན་གྱིས་མངོན་མཆོད་འགྱུར། །
བྱས་པ་,causing,གཞན་ལ་སྡུག་བསྔལ་བྱས་པའི་རྒྱུས། །,མཐོང་དང་མ་མཐོང་བདེ་འགྲུབ་པའི། །ཕུན་སུམ་བདེ་སྐྱིད་ཡོངས་བོར་ཞིང་། །གཞན་ལ་སྡུག་བསྔལ་བྱས་པའི་རྒྱུས། །རྨོངས་པས་སྡུག་བསྔལ་མི་བཟད་ལེན། །
བྱས་པ་,make,སྔོ་ཉིད་མིན་ལ་སྔོན་པོར་དེ། །བདག་གིས་བདག་ཉིད་བྱས་པ་མེད། །,དེ་བཞིན་འགའ་ཞིག་གཞན་ལ་ནི། །ལྟོས་དང་ལྟོས་མེད་པ་ཡང་མཐོང་། །སྔོ་ཉིད་མིན་ལ་སྔོན་པོར་དེ། །བདག་གིས་བདག་ཉིད་བྱས་པ་མེད། །
གཟི་བརྗིད་,resplendent,རྒྱལ་བའི་གསུང་སྙན་ཟས་ཀྱིས་གཟི་བརྗིད་བསྐྱེད་བྱས་པ། །,རྒྱ་ཆེ་དྲི་བཟང་བསིལ་བའི་པདྨའི་སྙིང་པོར་གནས། །རྒྱལ་བའི་གསུང་སྙན་ཟས་ཀྱིས་གཟི་བརྗིད་བསྐྱེད་བྱས་པ། །ཐུབ་འོད་ཀྱིས་རྒྱས་པདྨ་ལས་བྱུང་ལུས་མཆོག་ཅན། །རྒྱལ་བའི་མདུན་གནས་བདེ་གཤེགས་སྲས་སུ་དགེ་བས་འགྱུར། །
གཟི་བརྗིད་,power,སེམས་ཅན་གཟི་བརྗིད་ཆུང་ངུ་གང་། །དེ་དག་གཟི་བརྗིད་ཆེན་པོར་ཤོག །,སེམས་ཅན་གཟི་བརྗིད་ཆུང་ངུ་གང་། །དེ་དག་གཟི་བརྗིད་ཆེན་པོར་ཤོག །དཀའ་ཐུབ་ཅན་གང་གཟུགས་ངན་པ། །གཟུགས་བཟང་ཕུན་སུམ་ཚོགས་གྱུར་ཅིག །
མི་དགེ་,non-virtuous deeds,ཤིན་ཏུ་འབར་བའི་ལྕགས་ཀྱི་ས་གཞིར་ལྷུང་བ་མི་དགེ་མང་པོས་འགྱུར། །,གཤིན་རྗེའི་སྐྱེས་བུས་པགས་པ་མ་ལུས་བཤུས་པས་ཤིན་ཏུ་ཉམ་ཐག་ཅིང་། །རབ་ཏུ་ཚ་བའི་མེ་ཡིས་བཞུས་པའི་ཟངས་ཞུན་ལུས་ལ་བླུགས་གྱུར་ལ། །འབར་བའི་རལ་གྲི་མདུང་ཐུང་གིས་བསྣུན་ཤ་ཡི་དུམ་བུ་བརྒྱར་ལྷགས་ཤིང་། །ཤིན་ཏུ་འབར་བའི་ལྕགས་ཀྱི་ས་གཞིར་ལྷུང་བ་མི་དགེ་མང་པོས་འགྱུར། །
མི་དགེ་,non-virtuous,མི་དགེ་ཅིས་ཀྱང་ངེས་པར་འབྱུང་། །,བྱིས་དང་འགྲོགས་ན་བྱིས་པ་ལ། །བདག་བསྟོད་གཞན་ལ་སྨོད་པ་དང་། །འཁོར་བར་དགའ་བའི་གཏམ་ལ་སོགས། །མི་དགེ་ཅིས་ཀྱང་ངེས་པར་འབྱུང་། །
བསྣུན་,struck,འབར་བའི་རལ་གྲི་མདུང་ཐུང་གིས་བསྣུན་ཤ་ཡི་དུམ་བུ་བརྒྱར་ལྷགས་ཤིང་། །,གཤིན་རྗེའི་སྐྱེས་བུས་པགས་པ་མ་ལུས་བཤུས་པས་ཤིན་ཏུ་ཉམ་ཐག་ཅིང་། །རབ་ཏུ་ཚ་བའི་མེ་ཡིས་བཞུས་པའི་ཟངས་ཞུན་ལུས་ལ་བླུགས་གྱུར་ལ། །འབར་བའི་རལ་གྲི་མདུང་ཐུང་གིས་བསྣུན་ཤ་ཡི་དུམ་བུ་བརྒྱར་ལྷགས་ཤིང་། །ཤིན་ཏུ་འབར་བའི་ལྕགས་ཀྱི་ས་གཞིར་ལྷུང་བ་མི་དགེ་མང་པོས་འགྱུར། །
བསྣུན་,stabbed,ཁ་ཅིག་མདུང་ཐུང་དག་གིས་བསྣུན། །,འདོད་ལྡན་ལ་ལ་ལུས་ཀྱང་བཅད། །ཁ་ཅིག་གསལ་ཤིང་རྩེ་ལ་བཙུགས། །ཁ་ཅིག་མདུང་ཐུང་དག་གིས་བསྣུན། །ཁ་ཅིག་བསྲེགས་པ་དག་ཀྱང་སྣང་། །
བཞད་གད་,laughable,།བདག་ནི་ལྟུང་བས་ཕམ་བྱས་ན། །ཁམས་གསུམ་རྒྱལ་འདོད་བཞད་གད་འགྱུར། །,དེ་བས་སེམས་ནི་བརྟན་པ་ཡིས། །ལྟུང་བ་རྣམས་ནི་གཞོམ་བྱ་སྟེ། །བདག་ནི་ལྟུང་བས་ཕམ་བྱས་ན། །ཁམས་གསུམ་རྒྱལ་འདོད་བཞད་གད་འགྱུར། །
བཞད་གད་,laughingstock,།འགྲོ་བ་ཀུན་གྱི་བཞད་གད་དང་།,འདི་ནི་མ་རུངས་བྱས་པ་ལ། །ཡུན་རིང་བདག་ནི་དགའ་བས་ལྟ། །འགྲོ་བ་ཀུན་གྱི་བཞད་གད་དང་། །ཕན་ཚུན་སྨོད་པ་དག་ཏུ་བྱ། །
ང་རྒྱལ་ཅན་,proud,ང་རྒྱལ་ཅན་དགྲའི་དབང་མི་འགྲོ། །,འགྲོ་གང་ང་རྒྱལ་གྱིས་བཅོམ་དེ། །ཉོན་མོངས་ང་རྒྱལ་ཅན་མ་ཡིན། །ང་རྒྱལ་ཅན་དགྲའི་དབང་མི་འགྲོ། །དེ་དག་ང་རྒྱལ་དགྲ་དབང་འགྱུར། །
ང་རྒྱལ་ཅན་,arrogant,ང་རྒྱལ་གྱིས་ཁེངས་དཀའ་ཐུབ་ཅན། །དེ་ཡང་ང་རྒྱལ་ཅན་གཏོགས་ན།,གླེན་པ་མི་སྡུག་ཉམ་ཆུང་དང་། །ཐམས་ཅད་དུ་ནི་བརྙས་པར་འགྱུར། །ང་རྒྱལ་གྱིས་ཁེངས་དཀའ་ཐུབ་ཅན། །དེ་ཡང་ང་རྒྱལ་ཅན་གཏོགས་ན། །དམན་པ་ཅི་འདྲ་ཡིན་པ་སྨྲོས། །
བཅོམ་པ་,destroys,མི་ཡི་དགའ་སྟོན་བཅོམ་པ་དང་། །,ཉོན་མོངས་ང་རྒྱལ་གྱིས་ཁེངས་ནི། །ངན་འགྲོར་ང་རྒྱལ་གྱིས་ཁྲིད་ཅིང་། །མི་ཡི་དགའ་སྟོན་བཅོམ་པ་དང་། །གཞན་གྱི་ཟས་ཟའི་བྲན་དང་ནི། །
བཅོམ་པ་,conquered,མ་རབས་རྣམས་ནི་མཐོ་ཐོབ་ཅིང་། །ང་རྒྱལ་དག་ཀྱང་བཅོམ་པར་ཤོག །,འཇིག་རྟེན་བུད་མེད་ཇི་སྙེད་པ། །དེ་དག་སྐྱེས་པ་ཉིད་གྱུར་ཅིག །མ་རབས་རྣམས་ནི་མཐོ་ཐོབ་ཅིང་། །ང་རྒྱལ་དག་ཀྱང་བཅོམ་པར་ཤོག །
དཀའ་ཐུབ་ཅན་,ascetic,ང་རྒྱལ་གྱིས་ཁེངས་དཀའ་ཐུབ་ཅན། །དེ་ཡང་ང་རྒྱལ་ཅན་གཏོགས་ན།,གླེན་པ་མི་སྡུག་ཉམ་ཆུང་དང་། །ཐམས་ཅད་དུ་ནི་བརྙས་པར་འགྱུར། །ང་རྒྱལ་གྱིས་ཁེངས་དཀའ་ཐུབ་ཅན། །དེ་ཡང་ང་རྒྱལ་ཅན་གཏོགས་ན། །དམན་པ་ཅི་འདྲ་ཡིན་པ་སྨྲོས། །
དཀའ་ཐུབ་ཅན་,afflicted ones,དཀའ་ཐུབ་ཅན་གང་གཟུགས་ངན་པ། །གཟུགས་བཟང་ཕུན་སུམ་ཚོགས་གྱུར་ཅིག །,སེམས་ཅན་གཟི་བརྗིད་ཆུང་ངུ་གང་། །དེ་དག་གཟི་བརྗིད་ཆེན་པོར་ཤོག །དཀའ་ཐུབ་ཅན་གང་གཟུགས་ངན་པ། །གཟུགས་བཟང་ཕུན་སུམ་ཚོགས་གྱུར་ཅིག །
སྤང་བྱ་,abandon,ལེགས་པར་ཟིན་ན་ཕྱི་མ་དང་། །ཕྱི་མ་འདོད་པས་དེ་སྤང་བྱ། །,ལེགས་པར་ཟིན་ན་ཕྱི་མ་དང་། །ཕྱི་མ་འདོད་པས་དེ་སྤང་བྱ། །འཐབ་རྙིང་དགྲ་དང་ལྷན་ཅིག་ཏུ། །གཡུལ་ངོར་རལ་ཁ་ལྷགས་པ་བཞིན། །ཉོན་མོངས་མཚོན་ལས་གཟུར་བྱ་ཞིང་། །ཉོན་མོངས་དགྲ་རྣམས་གཞོམ་པར་བཏེག །
སྤང་བྱ་,abandoned,བདག་གཞན་མི་རིགས་གང་ཡིན་ཏེ། །ཅི་ནུས་པར་ནི་སྤང་བྱ་ཉིད། །,གལ་ཏེ་རིགས་པ་མིན་ཡང་འདིར། །བདག་ཏུ་འཛིན་པས་འཇུག་ཅེ་ན། །བདག་གཞན་མི་རིགས་གང་ཡིན་ཏེ། །ཅི་ནུས་པར་ནི་སྤང་བྱ་ཉིད། །
འདོད་པས་,aspire,ལེགས་པར་ཟིན་ན་ཕྱི་མ་དང་། །ཕྱི་མ་འདོད་པས་དེ་སྤང་བྱ། །,ལེགས་པར་ཟིན་ན་ཕྱི་མ་དང་། །ཕྱི་མ་འདོད་པས་དེ་སྤང་བྱ། །འཐབ་རྙིང་དགྲ་དང་ལྷན་ཅིག་ཏུ། །གཡུལ་ངོར་རལ་ཁ་ལྷགས་པ་བཞིན། །ཉོན་མོངས་མཚོན་ལས་གཟུར་བྱ་ཞིང་། །ཉོན་མོངས་དགྲ་རྣམས་གཞོམ་པར་བཏེག །
འདོད་པས་,desiring,ཐར་པ་འདོད་པས་ཅི་ཞིག་བྱ། །,སེམས་ཅན་རྣམ་པར་གྲོལ་བ་ན། །དགའ་བའི་རྒྱ་མཚོ་གང་ཡིན་པ། །དེ་ཉིད་ཀྱིས་ནི་ཆོག་མིན་ནམ། །ཐར་པ་འདོད་པས་ཅི་ཞིག་བྱ། །
