Word,Translation,Line,Verse
ཕྱིར་བཟློག་,reversed,དེ་བཞིན་ཕྱི་རོལ་དངོས་པོ་ཡང་། །བདག་གིས་ཕྱིར་བཟློག་མི་ལང་གི།,དེ་བཞིན་ཕྱི་རོལ་དངོས་པོ་ཡང་། །བདག་གིས་ཕྱིར་བཟློག་མི་ལང་གི། །བདག་གི་སེམས་འདི་ཕྱིར་བཟློག་བྱའི། །གཞན་རྣམས་བཟློག་གོ་ཅི་ཞིག་དགོས། །
ཕྱིར་བཟློག་,reverse,།བདག་གི་སེམས་འདི་ཕྱིར་བཟློག་བྱའི། །གཞན་རྣམས་བཟློག་གོ་ཅི་ཞིག་དགོས།,དེ་བཞིན་ཕྱི་རོལ་དངོས་པོ་ཡང་། །བདག་གིས་ཕྱིར་བཟློག་མི་ལང་གི། །བདག་གི་སེམས་འདི་ཕྱིར་བཟློག་བྱའི། །གཞན་རྣམས་བཟློག་གོ་ཅི་ཞིག་དགོས། །
བཟློག་,prevent,གང་གིས་གང་ཞིག་བཟློག་བྱ་སྟེ། །བཟློག་པའང་རིགས་པ་མིན་ཞེ་ན། །,གང་གིས་གང་ཞིག་བཟློག་བྱ་སྟེ། །བཟློག་པའང་རིགས་པ་མིན་ཞེ་ན། །དེ་ལ་བརྟེན་ནས་སྡུག་བསྔལ་རྣམས། །རྒྱུན་ཆད་འགྱུར་འདོད་མི་རིགས་མེད། །
བཟློག་,turn away,།སྔ་མའི་ཚུལ་གྱིས་རྐྱེན་དག་ལས། །འགྱུར་བར་མཐོང་ནས་ཁྲོ་བ་བཟློག །,བླ་མ་གཉེན་ལ་སོགས་པ་དང་། །བཤེས་ལ་གནོད་པ་བྱེད་རྣམས་ལའང་། །སྔ་མའི་ཚུལ་གྱིས་རྐྱེན་དག་ལས། །འགྱུར་བར་མཐོང་ནས་ཁྲོ་བ་བཟློག །
བཟློག་,reverse,དེས་ན་དམྱལ་བའི་སྡུག་བསྔལ་རྒྱུ། །ཁྲོ་བ་ཅི་སྟེ་བཟློག་མི་བྱེད། །,ད་ལྟའི་སྡུག་བསྔལ་འདི་ཙམ་ལའང་། །བདག་གིས་བཟོད་པར་མི་ནུས་ན། །དེས་ན་དམྱལ་བའི་སྡུག་བསྔལ་རྒྱུ། །ཁྲོ་བ་ཅི་སྟེ་བཟློག་མི་བྱེད། །
གཞན་རྣམས་,other things,།བདག་གི་སེམས་འདི་ཕྱིར་བཟློག་བྱའི། །གཞན་རྣམས་བཟློག་གོ་ཅི་ཞིག་དགོས།,དེ་བཞིན་ཕྱི་རོལ་དངོས་པོ་ཡང་། །བདག་གིས་ཕྱིར་བཟློག་མི་ལང་གི། །བདག་གི་སེམས་འདི་ཕྱིར་བཟློག་བྱའི། །གཞན་རྣམས་བཟློག་གོ་ཅི་ཞིག་དགོས། །
གཞན་རྣམས་,others,གཞན་རྣམས་མིག་གིས་བལྟ་ན་ཡང་།,གཞན་རྣམས་མིག་གིས་བལྟ་ན་ཡང་། །གང་ཞིག་ཡོངས་སུ་བསྲུང་གྱུར་པ། །ཇི་སྲིད་དེ་ནི་དེས་ཟ་ན། །སེར་སྣ་ཅན་ཁྱོད་ཅིས་མི་བསྲུང་། །
དཀའ་ཐུབ་,austerities,བཟླས་བརྗོད་དང་ནི་དཀའ་ཐུབ་ཀུན། །,བཟླས་བརྗོད་དང་ནི་དཀའ་ཐུབ་ཀུན། །ཡུན་རིང་དུས་སུ་སྤྱད་བྱས་ཀྱང་། །སེམས་གཞན་གཡེངས་པས་བྱས་པ་ནི། །དེ་ཉིད་རིག་པས་དོན་མེད་གསུངས། །
དཀའ་ཐུབ་,austerity,བཟོད་པ་ལྟ་བུའི་དཀའ་ཐུབ་མེད། །,ཞེ་སྡང་ལྟ་བུའི་སྡིག་པ་མེད། །བཟོད་པ་ལྟ་བུའི་དཀའ་ཐུབ་མེད། །དེ་བས་བཟོད་ལ་ནན་ཏན་དུ། །སྣ་ཚོགས་ཚུལ་དུ་བསྒོམ་པར་བྱ། །
སྤྱད་,practice,ཡུན་རིང་དུས་སུ་སྤྱད་བྱས་ཀྱང་། །,བཟླས་བརྗོད་དང་ནི་དཀའ་ཐུབ་ཀུན། །ཡུན་རིང་དུས་སུ་སྤྱད་བྱས་ཀྱང་། །སེམས་གཞན་གཡེངས་པས་བྱས་པ་ནི། །དེ་ཉིད་རིག་པས་དོན་མེད་གསུངས། །
སྤྱད་,act,ཐུབ་པས་རྟག་ཏུ་དེ་བཞིན་སྤྱད། །,ཆུ་སྐྱར་བྱི་ལ་ཆོམ་རྐུན་དག །སྒྲ་མེད་འཇབ་ཅིང་འགྲོ་བ་ཡིས། །མངོན་པར་འདོད་པའི་དོན་སྒྲུབ་པ། །ཐུབ་པས་རྟག་ཏུ་དེ་བཞིན་སྤྱད། །
སྤྱད་,enjoy,།ཡུན་རིང་དུས་སུ་བདེ་སྤྱད་ཀྱང་།,རྙེད་པ་མང་པོ་ཐོབ་གྱུར་ཏེ། །ཡུན་རིང་དུས་སུ་བདེ་སྤྱད་ཀྱང་། །ཆོམ་པོས་ཕྲོགས་པ་ཇི་བཞིན་དུ། །སྒྲེན་མོ་ལག་པ་སྟོང་པར་འགྲོ། །
རིག་པ་,wise,དེ་ཉིད་རིག་པས་དོན་མེད་གསུངས། །,བཟླས་བརྗོད་དང་ནི་དཀའ་ཐུབ་ཀུན། །ཡུན་རིང་དུས་སུ་སྤྱད་བྱས་ཀྱང་། །སེམས་གཞན་གཡེངས་པས་བྱས་པ་ནི། །དེ་ཉིད་རིག་པས་དོན་མེད་གསུངས། །
རིག་པ་,awareness,།བརྟན་པས་རིག་པ་ལྡན་པར་བྱ།,གང་ཚེ་བསྐྱོད་པར་འདོད་གྱུར་ཏམ། །སྨྲ་བར་འདོད་པར་གྱུར་ན་ཡང་། །དང་པོར་རང་གི་སེམས་བརྟགས་ནས། །བརྟན་པས་རིག་པ་ལྡན་པར་བྱ། །
བསྲུང་,guarded,དེ་ལྟས་བདག་གི་སེམས་འདི་ནི། །ལེགས་གཟུང་ལེགས་པར་བསྲུང་བར་བྱ། །,དེ་ལྟས་བདག་གི་སེམས་འདི་ནི། །ལེགས་གཟུང་ལེགས་པར་བསྲུང་བར་བྱ། །སེམས་བསྲུང་བརྟུལ་ཞུགས་མ་གཏོགས་པ། །བརྟུལ་ཞུགས་མང་པོས་ཅི་ཞིག་བྱ། །
བསྲུང་,guard,སེམས་ཀྱི་རྨ་འདི་རྟག་ཏུ་བསྲུང་། །,མ་གྲངས་དྲོལ་བའི་ཁྲོད་གནས་ན། །སྒྲིམས་ཏེ་རྨ་ཡི་བག་བྱེད་བཞིན། །སྐྱེ་བོ་ངན་ཁྲོད་གནས་པས་ཀྱང་། །སེམས་ཀྱི་རྨ་འདི་རྟག་ཏུ་བསྲུང་། །
བསྲུང་,protecting,དེ་དག་བདག་ནི་ངན་སོང་དུ། །ལྟུང་བ་བསྲུང་ཕྱིར་ཞུགས་མིན་ནམ། །,དེ་ཕྱིར་བདག་གི་བསྟོད་སོགས་ནི། །གཞིག་ཕྱིར་གང་དག་ཉེར་གནས་པ། །དེ་དག་བདག་ནི་ངན་སོང་དུ། །ལྟུང་བ་བསྲུང་ཕྱིར་ཞུགས་མིན་ནམ། །
བསྲུང་,protected,།གང་ཞིག་ཡོངས་སུ་བསྲུང་གྱུར་པ།,གཞན་རྣམས་མིག་གིས་བལྟ་ན་ཡང་། །གང་ཞིག་ཡོངས་སུ་བསྲུང་གྱུར་པ། །ཇི་སྲིད་དེ་ནི་དེས་ཟ་ན། །སེར་སྣ་ཅན་ཁྱོད་ཅིས་མི་བསྲུང་། །
བསྲུང་,protect,།སེར་སྣ་ཅན་ཁྱོད་ཅིས་མི་བསྲུང་།,གཞན་རྣམས་མིག་གིས་བལྟ་ན་ཡང་། །གང་ཞིག་ཡོངས་སུ་བསྲུང་གྱུར་པ། །ཇི་སྲིད་དེ་ནི་དེས་ཟ་ན། །སེར་སྣ་ཅན་ཁྱོད་ཅིས་མི་བསྲུང་། །
བསྲུང་,protection,བསགས་དང་བསྲུང་དང་བརླག་པའི་གདུང་བ་ཡིས། །ནོར་ནི་ཕུང་ཁྲོལ་མཐའ་ཡས་ཤེས་པར་བྱ། །,བསགས་དང་བསྲུང་དང་བརླག་པའི་གདུང་བ་ཡིས། །ནོར་ནི་ཕུང་ཁྲོལ་མཐའ་ཡས་ཤེས་པར་བྱ། །ནོར་ལ་ཆགས་པས་གཡེངས་པར་གྱུར་པ་རྣམས། །སྲིད་པའི་སྡུག་བསྔལ་ལས་གྲོལ་སྐབས་མེད་དོ། །
བསྲུང་,guard against,མ་འོངས་པ་ཡི་སྡུག་བསྔལ་ཡང་། །གནོད་མི་བྱེད་ན་དེ་ཅི་བསྲུང་། །,གལ་ཏེ་དེ་ལ་སྡུག་བསྔལ་བས། །བདག་ལ་མི་གནོད་ཕྱིར་མི་བསྲུང་། །མ་འོངས་པ་ཡི་སྡུག་བསྔལ་ཡང་། །གནོད་མི་བྱེད་ན་དེ་ཅི་བསྲུང་། །
བག་བྱེད་,tending,སྒྲིམས་ཏེ་རྨ་ཡི་བག་བྱེད་བཞིན། །,མ་གྲངས་དྲོལ་བའི་ཁྲོད་གནས་ན། །སྒྲིམས་ཏེ་རྨ་ཡི་བག་བྱེད་བཞིན། །སྐྱེ་བོ་ངན་ཁྲོད་གནས་པས་ཀྱང་། །སེམས་ཀྱི་རྨ་འདི་རྟག་ཏུ་བསྲུང་། །
བག་བྱེད་,protect,རྨ་ཡི་སྡུག་བསྔལ་ཆུང་ངུ་ཡིས། །སྐྲག་པའང་རྨ་ཡི་བག་བྱེད་ན། །,རྨ་ཡི་སྡུག་བསྔལ་ཆུང་ངུ་ཡིས། །སྐྲག་པའང་རྨ་ཡི་བག་བྱེད་ན། །བསྡུས་འཇོམས་རིས་འཇོམས་སྐྲག་པ་དག །སེམས་ཀྱི་རྨ་ལྟ་ཅིས་མི་སྲུང་། །
སྲུང་,guard,བསྡུས་འཇོམས་རིས་འཇོམས་སྐྲག་པ་དག །སེམས་ཀྱི་རྨ་ལྟ་ཅིས་མི་སྲུང་། །,རྨ་ཡི་སྡུག་བསྔལ་ཆུང་ངུ་ཡིས། །སྐྲག་པའང་རྨ་ཡི་བག་བྱེད་ན། །བསྡུས་འཇོམས་རིས་འཇོམས་སྐྲག་པ་དག །སེམས་ཀྱི་རྨ་ལྟ་ཅིས་མི་སྲུང་། །
སྲུང་,protect,ཁྱོད་ནི་ལུས་འདི་སྲུང་བར་བྱེད། །,དེ་ལྟར་འབད་དེ་བཙལ་ཀྱང་དེར། །ཁྱོད་ཀྱིས་སྙིང་པོ་མ་མཐོང་ན། །ད་དུང་ཅི་ཕྱིར་ཆགས་ཚུལ་གྱིས། །ཁྱོད་ནི་ལུས་འདི་སྲུང་བར་བྱེད། །
བུད་མེད་,women,བུད་མེད་ཁྲོད་ན་གནས་ཀྱང་རུང་། །,སྤྱོད་པ་འདི་འདྲས་གནས་བྱེད་ན། །སྐྱེ་བོ་ངན་པའི་ཁྲོད་གནས་སམ། །བུད་མེད་ཁྲོད་ན་གནས་ཀྱང་རུང་། །སྡོམ་བརྩོན་བརྟན་པ་ཉམས་མི་འགྱུར། །
བུད་མེད་,wife,བཞོན་པ་མལ་སྟན་གནས་དག་ཏུ། །བུད་མེད་གཞན་དང་གཅིག་མི་བྱ།,བཞོན་པ་མལ་སྟན་གནས་དག་ཏུ། །བུད་མེད་གཞན་དང་གཅིག་མི་བྱ། །འཇིག་རྟེན་མ་དད་གྱུར་པ་ཀུན། །མཐོང་དང་དྲིས་ཏེ་སྤང་བར་བྱ། །
ངན་པ་,lowly,བདག་འདྲ་ངན་པས་སྨོས་ཅི་དགོས། །,སེམས་ཅན་མོས་པ་སྣ་ཚོགས་པ། །རྒྱལ་བས་ཀྱང་ནི་མི་མགུ་ན། །བདག་འདྲ་ངན་པས་སྨོས་ཅི་དགོས། །དེ་བས་འཇིག་རྟེན་བསམ་པ་བཏང་། །
ངན་པ་,evil,འདོད་ལྡན་ངན་པ་ཁ་ཅིག་ནི། །ཉིན་རངས་ལས་ཀྱིས་ཡོངས་དུབ་སྟེ།,འདོད་ལྡན་ངན་པ་ཁ་ཅིག་ནི། །ཉིན་རངས་ལས་ཀྱིས་ཡོངས་དུབ་སྟེ། །ཁྱིམ་དུ་འོངས་ནས་ཆད་པའི་ལུས། །རོ་དང་འདྲ་བར་ཉལ་བར་བྱེད། །
བཀུར་སྟི་,honors,བདག་གི་རྙེད་དང་བཀུར་སྟི་དང་། །ལུས་དང་འཚོ་བ་མེད་བླ་ཞིང་། །,བདག་གི་རྙེད་དང་བཀུར་སྟི་དང་། །ལུས་དང་འཚོ་བ་མེད་བླ་ཞིང་། །དགེ་བ་གཞན་ཡང་ཉམས་བླ་ཡི། །སེམས་ནི་ནམས་ཀྱང་ཉམས་མི་བྱ། །
བཀུར་སྟི་,honor,རྙེད་དང་བཀུར་སྟི་གྲགས་འདོད་པའམ། །,རྙེད་དང་བཀུར་སྟི་གྲགས་འདོད་པའམ། །གཡོག་འཁོར་དོན་དུ་གཉེར་འདོད་པའམ། །བདག་སེམས་རིམ་གྲོ་འདོད་གྱུར་ན། །དེ་ཚེ་ཤིང་བཞིན་གནས་པར་བྱ། །
ཤེས་བཞིན་,vigilance,དྲན་པ་དང་ནི་ཤེས་བཞིན་དག །,སེམས་བསྲུང་འདོད་པ་རྣམས་ལ་ནི། །དྲན་པ་དང་ནི་ཤེས་བཞིན་དག །ཐམས་ཅད་འབད་པས་སྲུངས་ཤིག་ཅེས། །བདག་ནི་དེ་ལྟར་ཐལ་མོ་སྦྱོར། །
ཤེས་བཞིན་,mindfulness,ཤེས་བཞིན་མེད་པའི་སེམས་ལྡན་པའི། །,ཤེས་བཞིན་མེད་པའི་སེམས་ལྡན་པའི། །ཐོས་དང་བསམས་དང་བསྒོམས་པ་ཡང་། །གློ་རྡོལ་བུམ་པའི་ཆུ་བཞིན་དུ། །དྲན་པ་ལ་ནི་དེ་མི་གནས། །
ཤེས་བཞིན་,awareness,ཤེས་བཞིན་བསྲུང་བའི་མཚན་ཉིད་དོ། །,ལུས་དང་སེམས་ཀྱི་གནས་སྐབས་ལ། །ཡང་དང་ཡང་དུ་བརྟག་བྱ་བ། །དེ་ཉིད་ཁོ་ན་མདོར་ན་ནི། །ཤེས་བཞིན་བསྲུང་བའི་མཚན་ཉིད་དོ། །
དཀྲུགས་པ་,afflicted,ནད་ཀྱིས་དཀྲུགས་པའི་མི་དག་ནི། །ལས་རྣམས་ཀུན་ལ་མཐུ་མེད་པ། །,ནད་ཀྱིས་དཀྲུགས་པའི་མི་དག་ནི། །ལས་རྣམས་ཀུན་ལ་མཐུ་མེད་པ། །དེ་བཞིན་རྨོངས་པས་སེམས་དཀྲུགས་པ། །ལས་རྣམས་ཀུན་ལ་མཐུ་མེད་དོ། །
དཀྲུགས་པ་,disturbed,དེ་བཞིན་རྨོངས་པས་སེམས་དཀྲུགས་པ། །ལས་རྣམས་ཀུན་ལ་མཐུ་མེད་དོ། །,ནད་ཀྱིས་དཀྲུགས་པའི་མི་དག་ནི། །ལས་རྣམས་ཀུན་ལ་མཐུ་མེད་པ། །དེ་བཞིན་རྨོངས་པས་སེམས་དཀྲུགས་པ། །ལས་རྣམས་ཀུན་ལ་མཐུ་མེད་དོ། །
ལྷུར་ལེན་,practice,ཐོས་ལྡན་དད་པ་ཅན་དང་ནི། །བརྩོན་པ་ལྷུར་ལེན་དུ་མ་ཡང་། །,ཐོས་ལྡན་དད་པ་ཅན་དང་ནི། །བརྩོན་པ་ལྷུར་ལེན་དུ་མ་ཡང་། །ཤེས་བཞིན་མེད་པའི་སྐྱོན་ཆགས་པས། །ལྟུང་བའི་རྙོག་དང་བཅས་པར་འགྱུར། །
ལྷུར་ལེན་,inclined,གང་ཚེ་བདག་བསྟོད་ལྷུར་ལེན་པའམ། །,གང་ཚེ་བདག་བསྟོད་ལྷུར་ལེན་པའམ། །གཞན་ལ་སྨོད་པ་ཉིད་དང་ནི། །གཤེ་བཅས་འགྱོད་དང་བཅས་གྱུར་པ། །དེ་ཚེ་ཤིང་བཞིན་གནས་པར་བྱ། །
རྙོག་,tainted,ལྟུང་བའི་རྙོག་དང་བཅས་པར་འགྱུར། །,ཐོས་ལྡན་དད་པ་ཅན་དང་ནི། །བརྩོན་པ་ལྷུར་ལེན་དུ་མ་ཡང་། །ཤེས་བཞིན་མེད་པའི་སྐྱོན་ཆགས་པས། །ལྟུང་བའི་རྙོག་དང་བཅས་པར་འགྱུར། །
རྙོག་,disturb,སེམས་ཀྱི་རབ་དང་རྙོག་མི་བྱ། །,མཁས་པས་སྡུག་བསྔལ་བྱུང་ཡང་ནི། །སེམས་ཀྱི་རབ་དང་རྙོག་མི་བྱ། །ཉོན་མོངས་རྣམས་དང་གཡུལ་འགྱེད་ལ། །གཡུལ་འགྱེད་ཚེ་ན་གནོད་པ་མང་། །
ཉམས་པ་,lost,དྲན་པ་ཉམས་པའི་རྗེས་འབྲང་བས། །,ཤེས་བཞིན་མེད་པའི་ཆོམ་རྐུན་དག །དྲན་པ་ཉམས་པའི་རྗེས་འབྲང་བས། །བསོད་ནམས་དག་ནི་ཉེར་བསགས་ཀྱང་། །རྐུན་པོས་ཕྲོགས་བཞིན་ངན་འགྲོར་འགྲོ། །
ཉམས་པ་,impaired,མི་དགའ་བྱས་ཀྱང་འདོད་མི་འགྲུབ། །དགེ་བ་དག་ནི་ཉམས་པར་འགྱུར། །,ཅི་ལ་བབ་ཀྱང་བདག་གིས་ནི། །དགའ་བའི་ཡིད་ནི་དཀྲུགས་མི་བྱ། །མི་དགའ་བྱས་ཀྱང་འདོད་མི་འགྲུབ། །དགེ་བ་དག་ནི་ཉམས་པར་འགྱུར། །
འཇོམས་པ་,destroy,གླགས་རྙེད་གྱུར་ནས་དགེ་འཕྲོག་ཅིང་། །བདེ་འགྲོའི་སྲོག་ཀྱང་འཇོམས་པར་བྱེད། །,ཉོན་མོངས་ཆོམ་རྐུན་ཚོགས་འདི་ནི། །གླགས་སྐབས་ཚོལ་བར་བྱེད་པ་སྟེ། །གླགས་རྙེད་གྱུར་ནས་དགེ་འཕྲོག་ཅིང་། །བདེ་འགྲོའི་སྲོག་ཀྱང་འཇོམས་པར་བྱེད། །
འཇོམས་པ་,conquer,གང་ཞིག་བསྒྲིམས་ཏེ་ཁྲོ་འཇོམས་པ། །དེ་ནི་འདི་དང་གཞན་དུ་བདེ། །,ཁྲོ་བའི་དགྲ་ཡིས་དེ་ལ་སོགས། །སྡུག་བསྔལ་དག་ནི་བྱེད་པར་འགྱུར། །གང་ཞིག་བསྒྲིམས་ཏེ་ཁྲོ་འཇོམས་པ། །དེ་ནི་འདི་དང་གཞན་དུ་བདེ། །
འཇོམས་པ་,conquering,ཞེ་སྡང་ལ་སོགས་དགྲ་འཇོམས་པ། །,སྡུག་བསྔལ་ཐམས་ཅད་ཁྱད་བསད་ནས། །ཞེ་སྡང་ལ་སོགས་དགྲ་འཇོམས་པ། །དེ་དག་རྒྱལ་བྱེད་དཔའ་བོ་སྟེ། །ལྷག་མ་རོ་ལ་གསོད་པའོ། །
གཏོང་,let,དེ་བས་དྲན་པ་ཡིད་སྒོ་ནས། །གུད་དུ་ནམ་ཡང་མི་གཏོང་ངོ་། །,དེ་བས་དྲན་པ་ཡིད་སྒོ་ནས། །གུད་དུ་ནམ་ཡང་མི་གཏོང་ངོ་། །སོང་ནའང་ངན་འགྲོ་གནོད་པ་དག །དྲན་པར་བྱས་ཏེ་ཉེ་བར་བཞག །
གཏོང་,gives,།དེ་ལ་གོམས་ནས་ཕྱི་ནས་ནི། །རིམ་གྱིས་རང་གི་ཤ་ཡང་གཏོང་། །,ཚོད་མ་ལ་སོགས་སྦྱིན་པ་ལའང་། །འདྲེན་པས་ཐོག་མར་སྦྱོར་བར་མཛད། །དེ་ལ་གོམས་ནས་ཕྱི་ནས་ནི། །རིམ་གྱིས་རང་གི་ཤ་ཡང་གཏོང་། །
གཏོང་,abandon,སུ་ཞིག་ཆོས་ལ་མོས་པ་གཏོང་། །,བདག་ནི་སྔོན་དང་ད་ལྟར་ཡང་། །ཆོས་ལ་མོས་དང་བྲལ་བ་ཡིས། །ཕོངས་པ་འདི་འདྲ་བྱུང་བར་གྱུར། །སུ་ཞིག་ཆོས་ལ་མོས་པ་གཏོང་། །
སོང་,moves,ཁྱིམ་གཞན་ཞིག་ཏུ་སོང་ནས་ནི། །,དཔེར་ན་ཁྱིམ་ཚིག་གྱུར་པའི་མེ། །ཁྱིམ་གཞན་ཞིག་ཏུ་སོང་ནས་ནི། །རྩྭ་སོགས་གང་ལ་མཆེད་བྱེད་པ། །དེ་ནི་ཕྱུང་སྟེ་དོར་བ་ཡིན། །
སོང་,go,།དེ་སྲིད་དུ་ནི་ནགས་སུ་སོང་།,འཇིག་རྟེན་ཀུན་ནས་གདུང་བཞིན་དུ། །ཇི་སྲིད་སྐྱེས་བུ་བཞི་ཡིས་ནི། །དེ་ལས་དེ་ནི་མ་བཏེག་པ། །དེ་སྲིད་དུ་ནི་ནགས་སུ་སོང་། །
གུས་བྱེད་,respectfully attending,འཇིགས་པས་སྐལ་ལྡན་གུས་བྱེད་ལ། །,བླ་མ་དང་ནི་འགྲོགས་པ་ལས། །མཁན་པོས་རྗེས་སུ་བརྟན་པ་དང་། །འཇིགས་པས་སྐལ་ལྡན་གུས་བྱེད་ལ། །དྲན་པ་བདེ་བླག་ཉིད་དུ་སྐྱེ། །
གུས་བྱེད་,revere,མགོན་དེ་བདག་ཉིད་ཅི་ཕྱིར་གུས་མི་བྱེད། །,འགྲོ་བ་འདི་ཀུན་ཐུགས་རྗེའི་བདག་ཅན་དེས། །བདག་ཏུ་མཛད་པ་འདི་ལ་ཐེ་ཚོམ་མེད། །སེམས་ཅན་ངོ་བོར་མཐོང་བ་འདི་དག་ཉིད། །མགོན་དེ་བདག་ཉིད་ཅི་ཕྱིར་གུས་མི་བྱེད། །
གུས་,respect,དེ་ལྟར་བསམས་ནས་ངོ་ཚ་དང་། །གུས་དང་འཇིགས་ལྡན་དེ་བཞིན་གནོས་།,དེ་ལྟར་བསམས་ནས་ངོ་ཚ་དང་། །གུས་དང་འཇིགས་ལྡན་དེ་བཞིན་གནོས་། །དེས་ན་སངས་རྒྱས་རྗེས་དྲན་པའང་། །དེ་ལ་ཡང་དང་ཡང་དུ་འབྱུང་། །
གུས་,respectful,ཤིན་ཏུ་ངེས་དང་རབ་དད་དང་། །བརྟན་དང་གུས་དང་ཞེ་སར་བཅས།,ཤིན་ཏུ་ངེས་དང་རབ་དད་དང་། །བརྟན་དང་གུས་དང་ཞེ་སར་བཅས། །ངོ་ཚ་ཤེས་དང་འཇིགས་བཅས་དང་། །ཞི་ཞིང་གཞན་དགའ་བྱེད་ལ་བརྩོན། །
བསྲུང་བ,guarding,གང་ཚེ་དྲན་པ་ཡིད་སྒོ་ནས། །བསྲུང་བའི་དོན་དུ་གནས་གྱུར་པ། །,གང་ཚེ་དྲན་པ་ཡིད་སྒོ་ནས། །བསྲུང་བའི་དོན་དུ་གནས་གྱུར་པ། །དེ་ཚེ་ཤེས་བཞིན་འོང་འགྱུར་ཞིང་། །སོང་བ་དག་ཀྱང་འོང་བར་འགྱུར། །
བསྲུང་བ,protect,འཇིག་རྟེན་སེམས་ནི་བསྲུང་བའི་ཕྱིར། །,གང་ལས་གང་ནི་མ་བཀག་པ། །དེ་ཉིད་སྤྱད་པར་བྱ་བ་སྟེ། །འཇིག་རྟེན་སེམས་ནི་བསྲུང་བའི་ཕྱིར། །བསླབ་པ་མཐོང་ནས་ཡང་དག་སྤྱད། །
དང་པོ་,first,རེ་ཞིག་དང་པོ་འདི་འདྲའི་སེམས། །འདི་ནི་སྐྱོན་བཅས་ཤེས་བྱས་ནས། །,རེ་ཞིག་དང་པོ་འདི་འདྲའི་སེམས། །འདི་ནི་སྐྱོན་བཅས་ཤེས་བྱས་ནས། །དེ་ཚེ་བདག་གིས་ཤིང་བཞིན་དུ། །ཟུངས་ཐུབ་པར་ནི་གནས་པར་བྱ། །
དང་པོ་,at first,གང་ཞིག་དང་པོ་འབད་དེ་བཏེག །,གང་ཞིག་དང་པོ་འབད་དེ་བཏེག །དྲངས་ཀྱང་ངོ་ཚས་འོག་ཏུ་ལྟ། །སྔོན་ནི་མཐོང་ངམ་མ་མཐོང་ཡང་། །གོས་ཀྱིས་གདོང་ནི་གཡོགས་པར་གྱུར། །
གནས་པར་བྱ་,remain,དེ་ཚེ་ཤིང་བཞིན་གནས་པར་བྱ། །,གང་ཚེ་བདག་བསྟོད་ལྷུར་ལེན་པའམ། །གཞན་ལ་སྨོད་པ་ཉིད་དང་ནི། །གཤེ་བཅས་འགྱོད་དང་བཅས་གྱུར་པ། །དེ་ཚེ་ཤིང་བཞིན་གནས་པར་བྱ། །
གནས་པར་བྱ་,remain still,དེས་ནི་ཤིང་བཞིན་གནས་པར་བྱ། །,གཞན་དོན་ཡལ་བར་འདོར་བ་དང་། །རང་དོན་གཉེར་བར་འདོད་པ་དང་། །སྨྲ་བར་འདོད་པའི་སེམས་བྱུང་ན། །དེས་ནི་ཤིང་བཞིན་གནས་པར་བྱ། །
བལྟ་བ་,look,ལྟ་བ་ངལ་བསོའི་ཆེད་དུ་ནི། །རེས་འགའ་ཕྱོགས་སུ་བལྟ་བར་བྱ། །,ལྟ་བ་ངལ་བསོའི་ཆེད་དུ་ནི། །རེས་འགའ་ཕྱོགས་སུ་བལྟ་བར་བྱ། །འགའ་ཞིག་མིག་ལམ་སྣང་གྱུར་ན། །བལྟས་ནས་འོངས་པ་ལེགས་ཞེས་བརྗོད། །
བལྟ་བ་,studied,འཕགས་པ་ཀླུ་སྒྲུབ་ཀྱིས་མཛད་པའི། །གཉིས་པོ་འང་འབད་པས་བལྟ་བར་བྱ། །,ཡང་ན་རེ་ཞིག་མདོར་བསྡུས་པའི། །མདོ་རྣམས་ཀུན་ལས་བཏུས་པ་བལྟ། །འཕགས་པ་ཀླུ་སྒྲུབ་ཀྱིས་མཛད་པའི། །གཉིས་པོ་འང་འབད་པས་བལྟ་བར་བྱ། །
བལྟ་བ་,gaze,རེག་དང་བལྟ་བར་འདོད་ན་ཀོ། །,བདག་ནི་ཤ་འདི་ལ་དགའ་ཞེས། །རེག་དང་བལྟ་བར་འདོད་ན་ཀོ། །སེམས་མེད་པ་ཡི་རང་བཞིན་གྱི། །ཤ་ནི་ཁྱོད་ཀོ་ཇི་ལྟར་འདོད། །
བལྟས་,look,འགའ་ཞིག་མིག་ལམ་སྣང་གྱུར་ན། །བལྟས་ནས་འོངས་པ་ལེགས་ཞེས་བརྗོད། །,ལྟ་བ་ངལ་བསོའི་ཆེད་དུ་ནི། །རེས་འགའ་ཕྱོགས་སུ་བལྟ་བར་བྱ། །འགའ་ཞིག་མིག་ལམ་སྣང་གྱུར་ན། །བལྟས་ནས་འོངས་པ་ལེགས་ཞེས་བརྗོད། །
བལྟས་,looks,།འཆི་བདག་གིས་ནི་བལྟས་བཞིན་དུ།,ལམ་ནི་ཀུན་ནས་བཀག་ནས་སུ། །འཆི་བདག་གིས་ནི་བལྟས་བཞིན་དུ། །ཇི་ལྟར་ཁྱོད་ནི་ཟ་དགའ་ཞིང་། །འདི་ལྟར་གཉིད་ལོག་ཇི་ལྟར་དགའ། །
