Word,Translation,Line,Verse
འགྲུབ་,accomplished,གལ་ཏེ་རང་དགས་འགྲུབ་འགྱུར་ན། །,གལ་ཏེ་རང་དགས་འགྲུབ་འགྱུར་ན། །འགའ་ཡང་སྡུག་བསྔལ་མི་འདོད་པས། །ལུས་ཅན་དག་ནི་ཐམས་ཅད་ཀྱང་། །སུ་ལའང་སྡུག་བསྔལ་འབྱུང་མི་འགྱུར། །
འགྲུབ་,gained,སངས་རྒྱས་ཆོས་འགྲུབ་འདྲ་བ་ལ། །,སེམས་ཅན་རྣམས་དང་རྒྱལ་བ་ལས། །སངས་རྒྱས་ཆོས་འགྲུབ་འདྲ་བ་ལ། །རྒྱལ་ལ་གུས་བྱ་དེ་བཞིན་དུ། །སེམས་ཅན་ལ་མིན་ཅི་ཡི་ཚུལ། །
འགྲུབ་,gaining,སངས་རྒྱས་ཆོས་འགྲུབ་ཆ་ཡོད་པ། །དེས་ན་དེ་དག་མཉམ་པར་འདོད། །,སངས་རྒྱས་ཆོས་འགྲུབ་ཆ་ཡོད་པ། །དེས་ན་དེ་དག་མཉམ་པར་འདོད། །ཡོན་ཏན་རྒྱ་མཚོ་མཐའ་ཡས་པའི། །སངས་རྒྱས་རྣམས་དང་འགའ་མི་མཉམ། །
ཁོང་ཁྲོ་,anger,ཁོང་ཁྲོ་གཅིག་གིས་འཇོམས་པར་བྱེད། །,བསྐལ་པ་སྟོང་དུ་བསགས་པ་ཡི། །སྦྱིན་དང་བདེ་གཤེགས་མཆོད་ལ་སོགས། །ལེགས་སྤྱད་གང་ཡིན་དེ་ཀུན་ཡང་། །ཁོང་ཁྲོ་གཅིག་གིས་འཇོམས་པར་བྱེད། །
ཁོང་ཁྲོ་,angry,།མི་སྙན་བརྗོད་ན་ཁོང་ཁྲོ་སྐྱེ།,མཐོ་ལ་ཕྲག་དོག་མཉམ་དང་འགྲན། །དམའ་ལ་ང་རྒྱལ་བསྟོད་ན་དྲེགས། །མི་སྙན་བརྗོད་ན་ཁོང་ཁྲོ་སྐྱེ། །ནམ་ཞིག་བྱིས་ལས་ཕན་པ་ཐོབ།
བསྒོམ་པར་བྱ་,cultivate,སྣ་ཚོགས་ཚུལ་དུ་བསྒོམ་པར་བྱ། །,ཞེ་སྡང་ལྟ་བུའི་སྡིག་པ་མེད། །བཟོད་པ་ལྟ་བུའི་དཀའ་ཐུབ་མེད། །དེ་བས་བཟོད་ལ་ནན་ཏན་དུ། །སྣ་ཚོགས་ཚུལ་དུ་བསྒོམ་པར་བྱ། །
བསྒོམ་པར་བྱ་,meditate,རྡོ་རྗེ་རྒྱལ་མཚན་ཆོ་ག་ཡིས། །བརྩམས་ནས་ང་རྒྱལ་བསྒོམ་པར་བྱ། །,དེ་བས་དགེ་ལ་མོས་བྱ་ཞིང་། །གུས་པ་ཉིད་དུ་བསྒོམ་པར་བྱ། །རྡོ་རྗེ་རྒྱལ་མཚན་ཆོ་ག་ཡིས། །བརྩམས་ནས་ང་རྒྱལ་བསྒོམ་པར་བྱ། །
བསྒོམ་པ་,meditate,དེས་ན་སྟོང་ཉིད་བསྒོམ་པར་བྱ། །,སྟོང་ཉིད་དང་ནི་བྲལ་བའི་སེམས། །འགགས་པ་སླར་ཡང་སྐྱེ་འགྱུར་ཏེ། །འདུ་ཤེས་མེད་པའི་སྙོམས་འཇུག་བཞིན། །དེས་ན་སྟོང་ཉིད་བསྒོམ་པར་བྱ། །
བསྒོམ་པ་,cultivate,དེ་ལས་ཀྱང་བཟློག་མེད་ཅེ་ན། །བདག་མེད་བསྒོམ་པ་མཆོག་ཡིན་ནོ། །,སྡུག་བསྔལ་རྒྱུ་ཡི་ང་རྒྱལ་ནི། །བདག་ཏུ་རྨོངས་པས་འཕེལ་བར་འགྱུར། །དེ་ལས་ཀྱང་བཟློག་མེད་ཅེ་ན། །བདག་མེད་བསྒོམ་པ་མཆོག་ཡིན་ནོ། །
ཞི་བ་,peace,ཡིད་ནི་ཞི་བ་ཉམས་མི་མྱོང་། །,ཞེ་སྡང་ཟུག་རྔུའི་སེམས་འཆང་ན། །ཡིད་ནི་ཞི་བ་ཉམས་མི་མྱོང་། །དགའ་དང་བདེ་བའང་མི་འཐོབ་ལ། །གཉིད་མི་འོང་ཞིང་བརྟན་མེད་འགྱུར། །
ཞི་བ་,serene,སྒྲ་མེད་ཞི་བའི་ནགས་རླུང་གཡོ་བ་ཡིས། །,སྐལ་ལྡན་ཟླ་འོད་ཙནྡན་གྱིས་བསིལ་བའི། །ཡངས་པའི་རྡོ་ལེབ་ཁང་བཟངས་ཉམས་དགའ་བར། །སྒྲ་མེད་ཞི་བའི་ནགས་རླུང་གཡོ་བ་ཡིས། །གཞན་ལ་ཕན་དོན་སེམས་ཤིང་འཆག་པར་བྱེད། །
འཆང་,grasp,གང་ཞིག་ང་རྒྱལ་དགྲ་ལས་རྒྱལ་ཕྱིར་ང་རྒྱལ་འཆང་། །,གང་ཞིག་ང་རྒྱལ་དགྲ་ལས་རྒྱལ་ཕྱིར་ང་རྒྱལ་འཆང་། །དེ་ནི་ང་རྒྱལ་ཅན་དང་རྣམ་རྒྱལ་དཔའ་དེ་ཉིད། །གང་ཞིག་ང་རྒྱལ་དགྲ་བདོ་བ་ཡང་ངེས་བཅོམ་སྟེ། །འགྲོ་ལ་འདོད་བཞིན་རྒྱལ་བའི་འབྲས་བུ་རྫོགས་པར་བྱེད། །
འཆང་,cling,དེ་འདྲའི་སྙེམས་པ་འཆང་གྱུར་ན། །,བདག་ནི་རྙེད་མང་བཀུར་སྟི་བཅས། །བདག་ལ་མང་པོ་དགའ་འོ་ཞེས། །དེ་འདྲའི་སྙེམས་པ་འཆང་གྱུར་ན། །ཤི་བའི་འོག་ཏུ་འཇིགས་པ་སྐྱེ། །
མཛའ་བཤེས་,friends,དེ་ཡིས་མཛའ་བཤེས་སྐྱོ་བར་འགྱུར། །,དེ་ཡིས་མཛའ་བཤེས་སྐྱོ་བར་འགྱུར། །སྦྱིན་པས་བསྡུས་ཀྱང་བསྟེན་མི་བྱེད། །མདོར་ན་ཁྲོ་བ་བདེར་གནས་པ། །དེ་ནི་འགའ་ཡང་ཡོད་མ་ཡིན། །
མཛའ་བཤེས་,friends and relatives,།རྟག་པ་མེད་པའི་མཛའ་བཤེས་ཀྱིས། །གཡུང་དྲུང་ཆོས་ཀྱང་འཇིག་པར་འགྱུར།,དེ་ལ་སེམས་པ་འབའ་ཞིག་གིས། །ཚེ་འདི་དོན་མེད་འདའ་བར་འགྱུར། །རྟག་པ་མེད་པའི་མཛའ་བཤེས་ཀྱིས། །གཡུང་དྲུང་ཆོས་ཀྱང་འཇིག་པར་འགྱུར། །
མི་འདོད་,not want,མི་འདོད་བྱས་དང་འདོད་པ་ཡི། །གེགས་བྱས་པ་ལ་བྱུང་གྱུར་པ།,མི་འདོད་བྱས་དང་འདོད་པ་ཡི། །གེགས་བྱས་པ་ལ་བྱུང་གྱུར་པ། །ཡིད་མི་བདེ་བའི་ཟས་རྙེད་ནས། །ཞེ་སྡང་བརྟས་ཏེ་བདག་འཇོམས་སོ། །
མི་འདོད་,don't want,།མི་སྙན་ཞེས་བྱ་མི་འདོད་དེ།,བདག་གམ་བདག་གི་བཤེས་རྣམས་ལ། །སྡུག་བསྔལ་བརྙས་དང་ཚིག་རྩུབ་དང་། །མི་སྙན་ཞེས་བྱ་མི་འདོད་དེ། །དགྲ་ལ་དེ་ལས་བཟློག་པས་སོ། །
མི་འདོད་,wants,འགའ་ཡང་སྡུག་བསྔལ་མི་འདོད་པས། །,གལ་ཏེ་རང་དགས་འགྲུབ་འགྱུར་ན། །འགའ་ཡང་སྡུག་བསྔལ་མི་འདོད་པས། །ལུས་ཅན་དག་ནི་ཐམས་ཅད་ཀྱང་། །སུ་ལའང་སྡུག་བསྔལ་འབྱུང་མི་འགྱུར། །
མི་འདོད་,dislike,།བདག་ནི་ཅི་ཕྱིར་དེ་མི་འདོད།,གཞན་དག་བདག་ལ་མི་དགའ་བ། །དེས་ནི་ཚེ་འདིའམ་ཚེ་གཞན་ལ། །བདག་ལ་ཟ་བར་མི་བྱེད་ན། །བདག་ནི་ཅི་ཕྱིར་དེ་མི་འདོད། །
མི་འདོད་,do not want,རྙེད་པའི་བར་ཆད་བྱེད་པའི་ཕྱིར། །གལ་ཏེ་འདི་བདག་མི་འདོད་ན། །,རྙེད་པའི་བར་ཆད་བྱེད་པའི་ཕྱིར། །གལ་ཏེ་འདི་བདག་མི་འདོད་ན། །བདག་གི་རྙེད་པ་འདིར་འདོར་གྱི། །སྡིག་པ་དག་ནི་བརྟན་པར་གནས། །
མི་འདོད་,no desire,གལ་ཏེ་རེག་པར་མི་འདོད་ན། །,ས་ཕྱོགས་མི་གཙང་གིས་གོས་པ། །གལ་ཏེ་རེག་པར་མི་འདོད་ན། །གང་ལས་དེ་ནི་བྱུང་བ་ཡི། །ལུས་ལ་ཇི་ལྟར་ཁྱོད་རེག་འདོད། །
མི་འདོད་,wanting not,གང་ཚེ་བདག་དང་གཞན་གཉི་ག །སྡུག་བསྔལ་མི་འདོད་མཚུངས་པ་ལ། །,གང་ཚེ་བདག་དང་གཞན་གཉི་ག །སྡུག་བསྔལ་མི་འདོད་མཚུངས་པ་ལ། །བདག་དང་ཁྱད་པར་ཅི་ཡོད་ན། །གང་ཕྱིར་གཞན་མིན་བདག་སྲུང་བྱེད། །
མི་འདོད་,wish,གསལ་བ་མེད་པ་སྐྱེ་བར་ནི། །ཁྱོད་མི་འདོད་ཀྱང་གནས་པ་ཉིད། །,གསལ་བ་མེད་པ་སྐྱེ་བར་ནི། །ཁྱོད་མི་འདོད་ཀྱང་གནས་པ་ཉིད། །གལ་ཏེ་རྒྱུ་ལ་འབྲས་གནས་ན། །ཟན་ཟ་མི་གཙང་ཟ་བར་འགྱུར། །
གེགས་,blocked,མི་འདོད་བྱས་དང་འདོད་པ་ཡི། །གེགས་བྱས་པ་ལ་བྱུང་གྱུར་པ།,མི་འདོད་བྱས་དང་འདོད་པ་ཡི། །གེགས་བྱས་པ་ལ་བྱུང་གྱུར་པ། །ཡིད་མི་བདེ་བའི་ཟས་རྙེད་ནས། །ཞེ་སྡང་བརྟས་ཏེ་བདག་འཇོམས་སོ། །
གེགས་,block,བསོད་ནམས་རྒྱུ་ནི་ཉེར་གནས་པ། །འདི་ལ་བདག་གེགས་བྱེད་པར་ཟད། །,གལ་ཏེ་བདག་ནི་རང་སྐྱོན་གྱིས། །འདི་ལ་བཟོད་པ་མི་བྱེད་ན། །བསོད་ནམས་རྒྱུ་ནི་ཉེར་གནས་པ། །འདི་ལ་བདག་གེགས་བྱེད་པར་ཟད། །
གེགས་,obstruction,ཇི་ལྟར་དེ་ལ་གེགས་ཞེས་བྱ། །,གང་ཞིག་གང་མེད་མི་འབྱུང་ལ། །གང་ཞིག་ཡོད་ན་ཡོད་གྱུར་པ། །དེ་ཉིད་དེ་ཡི་རྒྱུ་ཡིན་ན། །ཇི་ལྟར་དེ་ལ་གེགས་ཞེས་བྱ། །
གེགས་,prevent,དུས་སུ་ཕྱིན་པའི་སློང་མོ་བས། །སྦྱིན་པའི་གེགས་བྱས་ཡོད་མ་ཡིན། །,དུས་སུ་ཕྱིན་པའི་སློང་མོ་བས། །སྦྱིན་པའི་གེགས་བྱས་ཡོད་མ་ཡིན། །རབ་ཏུ་འབྱིན་པར་བྱེད་གྱུར་པ། །རབ་བྱུང་གེགས་ཞེས་བྱར་མི་རུང་། །
གེགས་,stopped,རབ་ཏུ་འབྱིན་པར་བྱེད་གྱུར་པ། །རབ་བྱུང་གེགས་ཞེས་བྱར་མི་རུང་། །,དུས་སུ་ཕྱིན་པའི་སློང་མོ་བས། །སྦྱིན་པའི་གེགས་བྱས་ཡོད་མ་ཡིན། །རབ་ཏུ་འབྱིན་པར་བྱེད་གྱུར་པ། །རབ་བྱུང་གེགས་ཞེས་བྱར་མི་རུང་། །
ཡིད་མི་བདེ་བ་,displeasure,།ཡིད་མི་བདེ་བའི་ཟས་རྙེད་ནས། །ཞེ་སྡང་བརྟས་ཏེ་བདག་འཇོམས་སོ། །,མི་འདོད་བྱས་དང་འདོད་པ་ཡི། །གེགས་བྱས་པ་ལ་བྱུང་གྱུར་པ། །ཡིད་མི་བདེ་བའི་ཟས་རྙེད་ནས། །ཞེ་སྡང་བརྟས་ཏེ་བདག་འཇོམས་སོ། །
ཡིད་མི་བདེ་བ་,unhappiness,སྡུག་བསྔལ་ཡིད་མི་བདེ་བ་དང་། །འཇིགས་པ་རྣམ་པ་སྣ་ཚོགས་དང་།,སྡུག་བསྔལ་ཡིད་མི་བདེ་བ་དང་། །འཇིགས་པ་རྣམ་པ་སྣ་ཚོགས་དང་། །འདོད་པ་རྣམས་དང་བྲལ་བ་ནི། །སྡིག་པ་སྤྱོད་ལས་འབྱུང་བར་འགྱུར། །
བརྙས་,humiliation,།སྡུག་བསྔལ་བརྙས་དང་ཚིག་རྩུབ་དང་།,བདག་གམ་བདག་གི་བཤེས་རྣམས་ལ། །སྡུག་བསྔལ་བརྙས་དང་ཚིག་རྩུབ་དང་། །མི་སྙན་ཞེས་བྱ་མི་འདོད་དེ། །དགྲ་ལ་དེ་ལས་བཟློག་པས་སོ། །
བརྙས་,Contemptuousness,བརྙས་དང་ཚིག་རྩུབ་སྨྲ་བ་དང་།,བརྙས་དང་ཚིག་རྩུབ་སྨྲ་བ་དང་། །མི་སྙན་པ་ཡི་ཚིག་དེ་ཡིས། །ལུས་ལ་གནོད་པར་མི་འགྱུར་ན། །སེམས་ཁྱོད་ཅི་ཕྱིར་རབ་ཏུ་ཁྲོ། །
ཚིག་རྩུབ་,insults,།སྡུག་བསྔལ་བརྙས་དང་ཚིག་རྩུབ་དང་།,བདག་གམ་བདག་གི་བཤེས་རྣམས་ལ། །སྡུག་བསྔལ་བརྙས་དང་ཚིག་རྩུབ་དང་། །མི་སྙན་ཞེས་བྱ་མི་འདོད་དེ། །དགྲ་ལ་དེ་ལས་བཟློག་པས་སོ། །
ཚིག་རྩུབ་,abusive speech,བརྙས་དང་ཚིག་རྩུབ་སྨྲ་བ་དང་།,བརྙས་དང་ཚིག་རྩུབ་སྨྲ་བ་དང་། །མི་སྙན་པ་ཡི་ཚིག་དེ་ཡིས། །ལུས་ལ་གནོད་པར་མི་འགྱུར་ན། །སེམས་ཁྱོད་ཅི་ཕྱིར་རབ་ཏུ་ཁྲོ། །
མི་སྙན་,disrepute,།མི་སྙན་ཞེས་བྱ་མི་འདོད་དེ།,བདག་གམ་བདག་གི་བཤེས་རྣམས་ལ། །སྡུག་བསྔལ་བརྙས་དང་ཚིག་རྩུབ་དང་། །མི་སྙན་ཞེས་བྱ་མི་འདོད་དེ། །དགྲ་ལ་དེ་ལས་བཟློག་པས་སོ། །
མི་སྙན་,harm,གལ་ཏེ་སེམས་ཅན་ཉམས་བྱེད་པས། །མི་སྙན་སྨྲ་ལ་ཁྲོ་ཞེ་ན། །,གལ་ཏེ་སེམས་ཅན་ཉམས་བྱེད་པས། །མི་སྙན་སྨྲ་ལ་ཁྲོ་ཞེ་ན། །གཞན་ལ་མི་སྙན་བརྗོད་ལའང་ཁྱོད། །དེ་བཞིན་ཅི་སྟེ་ཁྲོ་མི་བྱེད། །
མི་སྙན་,disparaged,གཞན་ལ་མི་སྙན་བརྗོད་ལའང་ཁྱོད། །དེ་བཞིན་ཅི་སྟེ་ཁྲོ་མི་བྱེད། །,གལ་ཏེ་སེམས་ཅན་ཉམས་བྱེད་པས། །མི་སྙན་སྨྲ་ལ་ཁྲོ་ཞེ་ན། །གཞན་ལ་མི་སྙན་བརྗོད་ལའང་ཁྱོད། །དེ་བཞིན་ཅི་སྟེ་ཁྲོ་མི་བྱེད། །
མི་སྙན་,ill,རྙེད་པ་ཅན་ལ་མི་སྙན་བརྗོད། །,སེམས་ཅན་རྙེད་པ་མེད་ལ་སྨོད། །རྙེད་པ་ཅན་ལ་མི་སྙན་བརྗོད། །རང་བཞིན་འགྲོགས་དཀའ་དེ་དག་གིས། །དགའ་བ་ཇི་ལྟར་སྐྱེ་བར་འགྱུར། །
བསྲེག་,burns,བསྲེག་དང་བཅད་སོགས་ཚོར་བ་ནི། །,དཀའ་ཟློག་དད་དང་ཀརྣ་པ། །བསྲེག་དང་བཅད་སོགས་ཚོར་བ་ནི། །དོན་མེད་བཟོད་བྱེད་ཐར་པ་ཡི། །དོན་དུ་བདག་གོ་ཅི་ཕྱིར་སྔར། །
བསྲེག་,burnt,དབུག་དང་བསྲེག་དང་གཤེགས་འགྱུར་གྱི། །,བསྐལ་པ་བྱེ་བ་གྲངས་མེད་དུ། །ལན་གྲངས་དུ་མར་བཅད་པ་དང་། །དབུག་དང་བསྲེག་དང་གཤེགས་འགྱུར་གྱི། །བྱང་ཆུབ་ཐོབ་པར་མི་འགྱུར་རོ། །
གོམས་པ་,getting used to,དེ་བས་གནོད་པ་ཆུང་གོམས་པས། །གནོད་པ་ཆེན་པོ་བཟོད་པར་བྱོས། །,གོམས་ནི་སླ་བར་མི་འགྱུར་བའི། །དངོས་དེ་གང་ཡང་ཡོད་མ་ཡིན། །དེ་བས་གནོད་པ་ཆུང་གོམས་པས། །གནོད་པ་ཆེན་པོ་བཟོད་པར་བྱོས། །
གོམས་པ་,practice,དྲན་པ་གོམས་པ་ཉིད་འགྱུར་ཞེས། །,ཇི་ལྟར་གནས་སྐབས་འདི་དག་ལ། །དྲན་པ་གོམས་པ་ཉིད་འགྱུར་ཞེས། །རྒྱུ་འདི་ཡིས་ནི་ཕྲད་པའམ། །རིགས་པའི་ལས་ནི་འདོད་པར་བྱ། །
གོམས་པ་,habituation,གོམས་པ་ཡིས་ནི་གཞན་དག་གི།,གོམས་པ་ཡིས་ནི་གཞན་དག་གི། །ཁུ་བ་ཁྲག་གི་ཐིགས་པ་ལ། །དངོས་པོ་མེད་པར་གྱུར་ཀྱང་ནི། །བདག་གོ་ཞེས་ནི་ཤེས་པ་ལྟར། །
འགྱུར་བ་,fall,ལ་ལ་གཞན་གྱི་ཁྲག་མཐོང་ན། །བོག་ཅིང་བརྒྱལ་བར་འགྱུར་བ་ཡོད། །,ལ་ལ་བདག་གི་ཁྲག་མཐོང་ན། །དཔའ་བརྟན་ལྷག་པར་སྐྱེ་འགྱུར་ཡོད། །ལ་ལ་གཞན་གྱི་ཁྲག་མཐོང་ན། །བོག་ཅིང་བརྒྱལ་བར་འགྱུར་བ་ཡོད། །
འགྱུར་བ་,unchanging,།རྐྱེན་རྣམས་གཞན་དང་ཕྲད་ན་ཡང་། །འགྱུར་བ་མེད་ལ་ཅི་བྱར་ཡོད། །,ཅི་སྟེ་བདག་དེ་རྟག་ན་ནི། །མཁའ་བཞིན་བྱེད་པ་མེད་པར་མངོན། །རྐྱེན་རྣམས་གཞན་དང་ཕྲད་ན་ཡང་། །འགྱུར་བ་མེད་ལ་ཅི་བྱར་ཡོད། །
འགྱུར་བ་,come to have,།འགྱུར་བ་དེ་ལྟར་བདག་གིས་ནི།,དེ་ལྟར་མཐོང་ནས་ཅི་ནས་ཀྱང་། །ཐམས་ཅད་ཕན་ཚུན་བྱམས་སེམས་སུ། །འགྱུར་བ་དེ་ལྟར་བདག་གིས་ནི། །བསོད་ནམས་དག་ལ་བསྒྲིམས་ཏེ་བྱ། །
རླུང་,wind,ཚ་གྲང་ཆར་དང་རླུང་སོགས་དང་།,ཚ་གྲང་ཆར་དང་རླུང་སོགས་དང་། །ནད་དང་འཆིང་དང་རྡེག་སོགས་ལ། །བདག་གིས་བཟེ་རེ་མི་བྱ་སྟེ། །དེ་ལྟར་བྱས་ན་གནོད་པ་འཕེལ། །
རླུང་,winds,གཞན་གྱི་ལས་ཀྱི་རླུང་གིས་བདས། །,བདག་ལ་ཕན་འདོད་རྣམ་རྨོངས་པས། །གང་དོན་ཉིད་དུ་བཙོང་བ་ཡང་། །དེ་མ་ཐོབ་པར་དོན་མེད་པའི། །གཞན་གྱི་ལས་ཀྱི་རླུང་གིས་བདས། །
རླུང་,breath,།དྲོད་དང་རླུང་ཡང་བདག་མ་ཡིན།,ཤ་དང་པགས་པ་བདག་མིན་ཏེ། །དྲོད་དང་རླུང་ཡང་བདག་མ་ཡིན། །བུ་ག་བདག་མིན་རྣམ་ཀུན་དུ། །རྣམ་ཤེས་དྲུག་ཀྱང་བདག་མ་ཡིན། །
འཆིང་,bondage,།ནད་དང་འཆིང་དང་རྡེག་སོགས་ལ།,ཚ་གྲང་ཆར་དང་རླུང་སོགས་དང་། །ནད་དང་འཆིང་དང་རྡེག་སོགས་ལ། །བདག་གིས་བཟེ་རེ་མི་བྱ་སྟེ། །དེ་ལྟར་བྱས་ན་གནོད་པ་འཕེལ། །
འཆིང་,fetters,རྙེད་དང་བཀུར་སྟི་འཆིང་མི་དགོས། །,བདག་ནི་གྲོལ་བ་དོན་གཉེར་ལ། །རྙེད་དང་བཀུར་སྟི་འཆིང་མི་དགོས། །གང་དག་བདག་བཅིངས་གྲོལ་བྱེད་པ། །དེ་ལ་བདག་ནི་ཇི་ལྟར་ཁྲོ། །
ལ་ལ་,Some,ལ་ལ་བདག་གི་ཁྲག་མཐོང་ན། །དཔའ་བརྟན་ལྷག་པར་སྐྱེ་འགྱུར་ཡོད། །,ལ་ལ་བདག་གི་ཁྲག་མཐོང་ན། །དཔའ་བརྟན་ལྷག་པར་སྐྱེ་འགྱུར་ཡོད། །ལ་ལ་གཞན་གྱི་ཁྲག་མཐོང་ན། །བོག་ཅིང་བརྒྱལ་བར་འགྱུར་བ་ཡོད། །
ལ་ལ་,some,ལ་ལ་གཞན་གྱི་ཁྲག་མཐོང་ན། །བོག་ཅིང་བརྒྱལ་བར་འགྱུར་བ་ཡོད། །,ལ་ལ་བདག་གི་ཁྲག་མཐོང་ན། །དཔའ་བརྟན་ལྷག་པར་སྐྱེ་འགྱུར་ཡོད། །ལ་ལ་གཞན་གྱི་ཁྲག་མཐོང་ན། །བོག་ཅིང་བརྒྱལ་བར་འགྱུར་བ་ཡོད། །
གཞན་གྱི་,another's,ལ་ལ་གཞན་གྱི་ཁྲག་མཐོང་ན། །བོག་ཅིང་བརྒྱལ་བར་འགྱུར་བ་ཡོད། །,ལ་ལ་བདག་གི་ཁྲག་མཐོང་ན། །དཔའ་བརྟན་ལྷག་པར་སྐྱེ་འགྱུར་ཡོད། །ལ་ལ་གཞན་གྱི་ཁྲག་མཐོང་ན། །བོག་ཅིང་བརྒྱལ་བར་འགྱུར་བ་ཡོད། །
གཞན་གྱི་,others',།གཞན་གྱི་ཡོན་ཏན་བརྗོད་པའི་ཚེ། །རང་ལའང་བདེ་བ་མི་འདོད་བྱེད།,རང་གི་ཡོན་ཏན་བརྗོད་པའི་ཚེ། །གཞན་ལ་བདེ་བའང་འདོད་པར་བྱེད། །གཞན་གྱི་ཡོན་ཏན་བརྗོད་པའི་ཚེ། །རང་ལའང་བདེ་བ་མི་འདོད་བྱེད། །
རོ་,corpses,ལྷག་མ་རོ་ལ་གསོད་པའོ། །,སྡུག་བསྔལ་ཐམས་ཅད་ཁྱད་བསད་ནས། །ཞེ་སྡང་ལ་སོགས་དགྲ་འཇོམས་པ། །དེ་དག་རྒྱལ་བྱེད་དཔའ་བོ་སྟེ། །ལྷག་མ་རོ་ལ་གསོད་པའོ། །
རོ་,corpse,ཁྱིམ་དུ་འོངས་ནས་ཆད་པའི་ལུས། །རོ་དང་འདྲ་བར་ཉལ་བར་བྱེད། །,འདོད་ལྡན་ངན་པ་ཁ་ཅིག་ནི། །ཉིན་རངས་ལས་ཀྱིས་ཡོངས་དུབ་སྟེ། །ཁྱིམ་དུ་འོངས་ནས་ཆད་པའི་ལུས། །རོ་དང་འདྲ་བར་ཉལ་བར་བྱེད། །
གསོད་པ་,kills,ལྷག་མ་རོ་ལ་གསོད་པའོ། །,སྡུག་བསྔལ་ཐམས་ཅད་ཁྱད་བསད་ནས། །ཞེ་སྡང་ལ་སོགས་དགྲ་འཇོམས་པ། །དེ་དག་རྒྱལ་བྱེད་དཔའ་བོ་སྟེ། །ལྷག་མ་རོ་ལ་གསོད་པའོ། །
གསོད་པ་,killed,རང་སྡེ་རིམ་གྱིས་གསོད་པ་ཡང་། །ཁྱོད་ཀྱིས་མཐོང་བར་མ་གྱུར་ཏམ།,རང་སྡེ་རིམ་གྱིས་གསོད་པ་ཡང་། །ཁྱོད་ཀྱིས་མཐོང་བར་མ་གྱུར་ཏམ། །འོན་ཀྱང་གཉིད་ལ་བརྟེན་པ་གང་། །གདོལ་པ་དང་ནི་མ་ཧེ་བཞིན། །
སྐྱོ་བ་,weariness,སྐྱོ་བས་དྲེགས་པ་སེལ་བར་བྱེད། །,གཞན་ཡང་སྡུག་བསྔལ་ཡོན་ཏན་ནི། །སྐྱོ་བས་དྲེགས་པ་སེལ་བར་བྱེད། །འཁོར་བ་པ་ལ་སྙིང་རྗེ་སྐྱེ། །སྡིག་ལ་འཛེམ་དང་དགེ་ལ་དགའ། །
སྐྱོ་བ་,world weariness,དེས་ནི་སྐྱོ་བའང་འཇིག་པར་བྱེད། །,བསྟོད་སོགས་བདག་ནི་གཡེང་བར་བྱེད། །དེས་ནི་སྐྱོ་བའང་འཇིག་པར་བྱེད། །ཡོན་ཏན་ལྡན་ལ་ཕྲག་དོག་དང་། །ཕུན་སུམ་ཚོགས་པའང་འཇིག་པར་བྱེད། །
རྐྱེན་,conditions,།སེམས་ཡོད་རྣམས་ལ་ཅི་སྟེ་ཁྲོ། །དེ་དག་ཀུན་ཀྱང་རྐྱེན་གྱིས་བསྐུལ།,མཁྲིས་པ་ལ་སོགས་སྡུག་བསྔལ་གྱི། །འབྱུང་གནས་ཆེ་ལ་མི་ཁྲོ་བར། །སེམས་ཡོད་རྣམས་ལ་ཅི་སྟེ་ཁྲོ། །དེ་དག་ཀུན་ཀྱང་རྐྱེན་གྱིས་བསྐུལ། །
རྐྱེན་,circumstances,།སྔ་མའི་ཚུལ་གྱིས་རྐྱེན་དག་ལས། །འགྱུར་བར་མཐོང་ནས་ཁྲོ་བ་བཟློག །,བླ་མ་གཉེན་ལ་སོགས་པ་དང་། །བཤེས་ལ་གནོད་པ་བྱེད་རྣམས་ལའང་། །སྔ་མའི་ཚུལ་གྱིས་རྐྱེན་དག་ལས། །འགྱུར་བར་མཐོང་ནས་ཁྲོ་བ་བཟློག །
རྐྱེན་,condition,རྐྱེན་གཅིག་གིས་ནི་ཀུན་ནུས་པ། །གང་ན་ཡང་ནི་ཡོད་མ་ཡིན། །,རྐྱེན་གཅིག་གིས་ནི་ཀུན་ནུས་པ། །གང་ན་ཡང་ནི་ཡོད་མ་ཡིན། །གལ་ཏེ་དོན་དམ་མྱ་ངན་འདས། །འཁོར་བ་ཀུན་རྫོབ་དེ་ལྟ་ན། །
བསྐུལ་,provoke,།སེམས་ཡོད་རྣམས་ལ་ཅི་སྟེ་ཁྲོ། །དེ་དག་ཀུན་ཀྱང་རྐྱེན་གྱིས་བསྐུལ།,མཁྲིས་པ་ལ་སོགས་སྡུག་བསྔལ་གྱི། །འབྱུང་གནས་ཆེ་ལ་མི་ཁྲོ་བར། །སེམས་ཡོད་རྣམས་ལ་ཅི་སྟེ་ཁྲོ། །དེ་དག་ཀུན་ཀྱང་རྐྱེན་གྱིས་བསྐུལ། །
བསྐུལ་,goaded,བདག་གི་ལས་ཀྱིས་བསྐུལ་བྱས་ནས། །,བདག་གི་ལས་ཀྱིས་བསྐུལ་བྱས་ནས། །བདག་ལ་གནོད་བྱེད་རྣམས་འབྱུང་སྟེ། །དེས་ནི་སེམས་ཅན་དམྱལ་དོང་ན། །བདག་གིས་དེ་དག་མ་བརླག་གམ། །
